line,bus_id,time,round_time,duration,status
228,21022435,2022-06-01 18:01:13,2022-06-01 18:01:00,2321,o
228,21022435,2022-06-01 18:39:54,2022-06-01 18:40:00,2336,other
228,21022435,2022-06-01 19:18:50,2022-06-01 19:19:00,732,d
228,21025184,2022-06-01 10:41:05,2022-06-01 10:41:00,1700,other
228,21025184,2022-06-01 11:09:25,2022-06-01 11:09:00,6207,o
228,21025184,2022-06-01 12:52:52,2022-06-01 12:53:00,2356,other
228,21025184,2022-06-01 13:32:08,2022-06-01 13:32:00,140,d
228,21025184,2022-06-01 13:34:28,2022-06-01 13:34:00,2004,other
228,21028126,2022-06-01 05:02:39,2022-06-01 05:03:00,7467,o
228,21028126,2022-06-01 07:07:06,2022-06-01 07:07:00,2214,other
228,21028126,2022-06-01 07:44:00,2022-06-01 07:44:00,754,d
228,21028126,2022-06-01 07:56:34,2022-06-01 07:57:00,2151,other
228,21028126,2022-06-01 08:32:25,2022-06-01 08:32:00,2663,o
228,21028126,2022-06-01 09:16:48,2022-06-01 09:17:00,2321,other
228,21028126,2022-06-01 09:55:29,2022-06-01 09:55:00,211,d
228,21028126,2022-06-01 09:59:00,2022-06-01 09:59:00,1998,other
228,21028126,2022-06-01 10:32:18,2022-06-01 10:32:00,2593,o
228,21028126,2022-06-01 11:15:31,2022-06-01 11:16:00,2339,other
228,21028126,2022-06-01 11:54:30,2022-06-01 11:54:00,171,d
228,21028126,2022-06-01 11:57:21,2022-06-01 11:57:00,1941,other
228,21028126,2022-06-01 12:29:42,2022-06-01 12:30:00,12109,o
228,21028126,2022-06-01 15:51:31,2022-06-01 15:52:00,2351,other
228,21028126,2022-06-01 16:30:42,2022-06-01 16:31:00,142,d
